"","Transect","RouteNumber","Year","CountryNum","Richness_ALL"
"374",2025.2016,2025,2016,840,8
"375",2025.2017,2025,2017,840,5
"376",2026.1997,2026,1997,840,5
"377",2026.1998,2026,1998,840,8
"378",2026.1999,2026,1999,840,10
"379",2026.2,2026,2000,840,11
"380",2026.2001,2026,2001,840,7
"381",2026.2002,2026,2002,840,9
"382",2026.2003,2026,2003,840,7
"383",2026.2004,2026,2004,840,10
"384",2026.2005,2026,2005,840,7
"385",2026.201,2026,2010,840,3
"386",2026.2011,2026,2011,840,2
"387",2026.2012,2026,2012,840,3
"388",2026.2013,2026,2013,840,4
"389",2026.2014,2026,2014,840,4
"390",2026.2015,2026,2015,840,7
"391",2026.2016,2026,2016,840,5
"392",2026.2017,2026,2017,840,2
"393",2027.1997,2027,1997,840,2
"394",2027.1998,2027,1998,840,4
"395",2027.1999,2027,1999,840,3
"396",2027.2,2027,2000,840,6
"397",2027.2001,2027,2001,840,8
"398",2027.2002,2027,2002,840,6
"399",2027.2003,2027,2003,840,4
"400",2027.2004,2027,2004,840,3
"401",2027.2005,2027,2005,840,5
"402",2027.2006,2027,2006,840,3
"403",2027.2007,2027,2007,840,5
"404",2027.2008,2027,2008,840,6
"405",2027.2009,2027,2009,840,5
"406",2027.201,2027,2010,840,5
"407",2027.2011,2027,2011,840,5
"408",2027.2015,2027,2015,840,1
"409",2027.2016,2027,2016,840,4
"410",2027.2017,2027,2017,840,6
"411",2027.2018,2027,2018,840,3
"412",2027.2019,2027,2019,840,5
"413",2028.1997,2028,1997,840,4
"414",2028.1998,2028,1998,840,4
"415",2028.1999,2028,1999,840,4
"416",2028.2,2028,2000,840,5
"417",2028.2001,2028,2001,840,4
"418",2028.2002,2028,2002,840,2
"419",2028.2003,2028,2003,840,10
"420",2028.2004,2028,2004,840,9
"421",2028.2005,2028,2005,840,6
"422",2028.2007,2028,2007,840,6
"423",2028.2008,2028,2008,840,7
"424",2028.2009,2028,2009,840,6
"425",2028.201,2028,2010,840,8
"426",2028.2011,2028,2011,840,5
"427",2028.2015,2028,2015,840,4
"428",2028.2016,2028,2016,840,2
"429",2028.2017,2028,2017,840,6
"430",2028.2018,2028,2018,840,4
"431",2028.2019,2028,2019,840,3
"432",2029.1997,2029,1997,840,5
"433",2029.1998,2029,1998,840,8
"434",2029.1999,2029,1999,840,4
"435",2029.2,2029,2000,840,5
"436",2029.2001,2029,2001,840,6
"437",2029.2002,2029,2002,840,5
"438",2029.2003,2029,2003,840,5
"439",2029.2004,2029,2004,840,7
"440",2029.2005,2029,2005,840,5
"441",2029.2006,2029,2006,840,6
"442",2029.2007,2029,2007,840,4
"443",2029.2008,2029,2008,840,4
"444",2029.2009,2029,2009,840,4
"445",2029.201,2029,2010,840,10
"446",2029.2011,2029,2011,840,6
"447",2029.2012,2029,2012,840,5
"448",2029.2013,2029,2013,840,3
"449",2029.2014,2029,2014,840,4
"450",2029.2015,2029,2015,840,6
"451",2029.2016,2029,2016,840,3
"452",2029.2017,2029,2017,840,6
"453",2029.2018,2029,2018,840,9
"454",2029.2019,2029,2019,840,6
"455",2030.1998,2030,1998,840,7
"456",2030.2017,2030,2017,840,6
"457",2030.2018,2030,2018,840,4
"458",2030.2019,2030,2019,840,5
"459",2031.1999,2031,1999,840,15
"460",2031.2,2031,2000,840,10
"461",2031.2001,2031,2001,840,10
"462",2031.2002,2031,2002,840,8
"463",2031.2003,2031,2003,840,13
"464",2031.2004,2031,2004,840,5
"465",2031.2005,2031,2005,840,4
"466",2031.2006,2031,2006,840,3
"467",2031.2007,2031,2007,840,3
"468",2031.2008,2031,2008,840,3
"469",2031.2009,2031,2009,840,6
"470",2031.201,2031,2010,840,2
"471",2031.2016,2031,2016,840,3
"472",2031.2017,2031,2017,840,4
"473",2031.2018,2031,2018,840,3
"474",2031.2019,2031,2019,840,5
"475",2032.2001,2032,2001,840,8
"476",2032.2003,2032,2003,840,6
"477",2032.2004,2032,2004,840,6
"478",2032.2005,2032,2005,840,7
"479",2032.2006,2032,2006,840,3
"480",2032.2007,2032,2007,840,3
"481",2032.2008,2032,2008,840,4
"482",2032.2013,2032,2013,840,4
"483",2032.2014,2032,2014,840,7
"484",2032.2015,2032,2015,840,5
"485",2032.2016,2032,2016,840,7
"486",2032.2017,2032,2017,840,9
"487",2033.1997,2033,1997,840,8
"488",2033.1998,2033,1998,840,9
"489",2033.1999,2033,1999,840,11
"490",2033.2,2033,2000,840,4
"491",2033.2001,2033,2001,840,7
"492",2033.2002,2033,2002,840,8
"493",2033.2003,2033,2003,840,7
"494",2033.2004,2033,2004,840,8
"495",2033.2005,2033,2005,840,7
"496",2033.2006,2033,2006,840,6
"497",2033.2007,2033,2007,840,8
"498",2033.2008,2033,2008,840,7
"499",2033.201,2033,2010,840,4
"500",2033.2011,2033,2011,840,3
"501",2033.2012,2033,2012,840,4
"502",2033.2013,2033,2013,840,4
"503",2033.2014,2033,2014,840,2
"504",2034.1997,2034,1997,840,5
"505",2034.1998,2034,1998,840,5
"506",2034.1999,2034,1999,840,7
"507",2034.2,2034,2000,840,8
"508",2034.2001,2034,2001,840,4
"509",2034.2002,2034,2002,840,5
"510",2034.2003,2034,2003,840,4
"511",2034.2004,2034,2004,840,4
"512",2034.2005,2034,2005,840,7
"513",2034.2006,2034,2006,840,9
"514",2034.2007,2034,2007,840,5
"515",2034.2008,2034,2008,840,4
"516",2034.2009,2034,2009,840,2
"517",2034.201,2034,2010,840,3
"518",2034.2011,2034,2011,840,4
"519",2035.1997,2035,1997,840,2
"520",2035.1998,2035,1998,840,1
"521",2035.1999,2035,1999,840,1
"522",2035.2,2035,2000,840,3
"523",2035.2001,2035,2001,840,2
"524",2035.2002,2035,2002,840,1
"525",2035.2003,2035,2003,840,1
"526",2035.2004,2035,2004,840,2
"527",2035.2005,2035,2005,840,2
"528",2035.2006,2035,2006,840,2
"529",2035.2007,2035,2007,840,2
"530",2035.2009,2035,2009,840,3
"531",2035.201,2035,2010,840,1
"532",2035.2011,2035,2011,840,3
"533",2035.2013,2035,2013,840,2
"534",2035.2014,2035,2014,840,1
"535",2035.2015,2035,2015,840,4
"536",2035.2016,2035,2016,840,1
"537",2035.2017,2035,2017,840,4
"538",2035.2018,2035,2018,840,1
"539",2036.1997,2036,1997,840,3
"540",2036.1998,2036,1998,840,3
"541",2036.1999,2036,1999,840,2
"542",2036.2,2036,2000,840,3
"543",2036.2001,2036,2001,840,6
"544",2036.2002,2036,2002,840,3
"545",2036.2003,2036,2003,840,5
"546",2036.2004,2036,2004,840,5
"547",2036.2005,2036,2005,840,4
"548",2036.2007,2036,2007,840,4
"549",2036.2008,2036,2008,840,4
"550",2036.2009,2036,2009,840,1
"551",2036.201,2036,2010,840,2
"552",2036.2011,2036,2011,840,2
"553",2036.2012,2036,2012,840,3
"554",2036.2013,2036,2013,840,2
"555",2036.2014,2036,2014,840,1
"556",2036.2016,2036,2016,840,3
"557",2036.2019,2036,2019,840,3
"558",2037.1997,2037,1997,840,2
"559",2037.1998,2037,1998,840,2
"560",2037.1999,2037,1999,840,1
"561",2037.2,2037,2000,840,3
"562",2038.1997,2038,1997,840,1
"563",2038.1998,2038,1998,840,2
"564",2038.1999,2038,1999,840,3
"565",2038.2,2038,2000,840,3
"566",2038.2001,2038,2001,840,1
"567",2038.2002,2038,2002,840,3
"568",2038.2003,2038,2003,840,4
"569",2038.2004,2038,2004,840,3
"570",2038.2005,2038,2005,840,2
"571",2038.2006,2038,2006,840,4
"572",2038.2007,2038,2007,840,4
"573",2038.2008,2038,2008,840,3
"574",2038.2009,2038,2009,840,4
"575",2038.2011,2038,2011,840,4
"576",2038.2012,2038,2012,840,4
"577",2038.2013,2038,2013,840,4
"578",2038.2014,2038,2014,840,5
"579",2038.2015,2038,2015,840,3
"580",2038.2016,2038,2016,840,2
"581",2038.2017,2038,2017,840,4
"582",2038.2018,2038,2018,840,2
"583",2038.2019,2038,2019,840,2
"584",2039.1997,2039,1997,840,3
"585",2039.1998,2039,1998,840,5
"586",2039.1999,2039,1999,840,2
"587",2039.2,2039,2000,840,4
"588",2039.2001,2039,2001,840,4
"589",2039.2002,2039,2002,840,6
"590",2039.2003,2039,2003,840,6
"591",2039.2004,2039,2004,840,3
"592",2039.2006,2039,2006,840,3
"593",2039.2007,2039,2007,840,4
"594",2039.2008,2039,2008,840,3
"595",2039.2009,2039,2009,840,4
"596",2039.201,2039,2010,840,5
"597",2039.2011,2039,2011,840,4
"598",2039.2012,2039,2012,840,3
"599",2039.2013,2039,2013,840,3
"600",2039.2018,2039,2018,840,4
"601",2041.1997,2041,1997,840,5
"602",2041.1998,2041,1998,840,5
"603",2041.1999,2041,1999,840,5
"604",2041.2,2041,2000,840,9
"605",2041.2001,2041,2001,840,9
"606",2041.2002,2041,2002,840,7
"607",2041.2003,2041,2003,840,8
"608",2043.1997,2043,1997,840,3
"609",2043.1998,2043,1998,840,1
"610",2043.1999,2043,1999,840,1
"611",2043.2,2043,2000,840,4
"612",2043.2001,2043,2001,840,2
"613",2043.2002,2043,2002,840,1
"614",2043.2003,2043,2003,840,3
"615",2043.2004,2043,2004,840,2
"616",2043.2005,2043,2005,840,5
"617",2043.2006,2043,2006,840,3
"618",2043.2007,2043,2007,840,5
"619",2043.2008,2043,2008,840,3
"620",2043.2009,2043,2009,840,6
"621",2043.201,2043,2010,840,1
"622",2043.2011,2043,2011,840,3
"623",2043.2012,2043,2012,840,2
"624",2043.2013,2043,2013,840,2
"625",2043.2014,2043,2014,840,4
"626",2043.2015,2043,2015,840,3
"627",2043.2016,2043,2016,840,4
"628",2043.2017,2043,2017,840,3
"629",2043.2018,2043,2018,840,2
"630",2043.2019,2043,2019,840,1
"631",2045.1997,2045,1997,840,5
"632",2045.1998,2045,1998,840,6
"633",2045.1999,2045,1999,840,4
"634",2045.2,2045,2000,840,4
"635",2045.2001,2045,2001,840,4
"636",2045.2002,2045,2002,840,5
"637",2045.2003,2045,2003,840,6
"638",2045.2004,2045,2004,840,5
"639",2045.2005,2045,2005,840,7
"640",2045.2006,2045,2006,840,5
"641",2045.2007,2045,2007,840,5
"642",2045.2008,2045,2008,840,3
"643",2045.2009,2045,2009,840,3
"644",2045.201,2045,2010,840,4
"645",2045.2011,2045,2011,840,4
"646",2045.2012,2045,2012,840,4
"647",2045.2013,2045,2013,840,3
"648",2045.2014,2045,2014,840,3
"649",2045.2015,2045,2015,840,5
"650",2045.2016,2045,2016,840,2
"651",2045.2017,2045,2017,840,2
"652",2045.2018,2045,2018,840,2
"653",2045.2019,2045,2019,840,3
"654",2046.1997,2046,1997,840,13
"655",2046.1998,2046,1998,840,10
"656",2046.1999,2046,1999,840,12
"657",2046.2,2046,2000,840,12
"658",2046.2001,2046,2001,840,10
"659",2046.2002,2046,2002,840,11
"660",2046.2003,2046,2003,840,8
"661",2046.2005,2046,2005,840,11
"662",2046.2009,2046,2009,840,7
"663",2046.201,2046,2010,840,7
"664",2046.2011,2046,2011,840,6
"665",2046.2012,2046,2012,840,6
"666",2046.2014,2046,2014,840,6
"667",2046.2016,2046,2016,840,5
"668",2046.2017,2046,2017,840,7
"669",2047.1997,2047,1997,840,5
"670",2047.1998,2047,1998,840,7
"671",2047.1999,2047,1999,840,7
"672",2047.2,2047,2000,840,5
"673",2047.2001,2047,2001,840,5
"674",2047.2002,2047,2002,840,7
"675",2047.2003,2047,2003,840,6
"676",2047.2004,2047,2004,840,4
"677",2047.2005,2047,2005,840,8
"678",2047.2006,2047,2006,840,5
"679",2047.2007,2047,2007,840,4
"680",2047.2008,2047,2008,840,4
"681",2047.2009,2047,2009,840,3
"682",2047.201,2047,2010,840,5
"683",2047.2011,2047,2011,840,5
"684",2047.2012,2047,2012,840,3
"685",2047.2013,2047,2013,840,3
"686",2047.2014,2047,2014,840,2
"687",2047.2015,2047,2015,840,3
"688",2047.2016,2047,2016,840,4
"689",2047.2017,2047,2017,840,5
"690",2047.2018,2047,2018,840,5
"691",2047.2019,2047,2019,840,5
"692",2048.1997,2048,1997,840,8
"693",2048.1998,2048,1998,840,5
"694",2048.1999,2048,1999,840,5
"695",2048.2,2048,2000,840,3
"696",2048.2001,2048,2001,840,6
"697",2048.2002,2048,2002,840,4
"698",2048.2003,2048,2003,840,8
"699",2048.2004,2048,2004,840,4
"700",2048.2005,2048,2005,840,2
"701",2048.2007,2048,2007,840,4
"702",2048.2008,2048,2008,840,3
"703",2048.2009,2048,2009,840,4
"704",2048.201,2048,2010,840,3
"705",2048.2011,2048,2011,840,3
"706",2048.2015,2048,2015,840,5
"707",2048.2016,2048,2016,840,2
"708",2048.2017,2048,2017,840,2
"709",2048.2018,2048,2018,840,1
"710",2048.2019,2048,2019,840,2
"711",2049.1997,2049,1997,840,6
"712",2049.1998,2049,1998,840,6
"713",2049.1999,2049,1999,840,9
"714",2049.2,2049,2000,840,7
"715",2049.2001,2049,2001,840,4
"716",2049.2002,2049,2002,840,6
"717",2049.2003,2049,2003,840,8
"718",2049.2004,2049,2004,840,8
"719",2049.2005,2049,2005,840,6
"720",2049.2006,2049,2006,840,5
"721",2049.2007,2049,2007,840,6
"722",2049.2008,2049,2008,840,6
"723",2049.2009,2049,2009,840,4
"724",2049.201,2049,2010,840,6
"725",2049.2011,2049,2011,840,4
"726",2049.2017,2049,2017,840,6
"727",2049.2018,2049,2018,840,8
"728",2049.2019,2049,2019,840,5
"729",2050.1997,2050,1997,840,7
"730",2050.1998,2050,1998,840,7
"731",2050.1999,2050,1999,840,8
"732",2050.2,2050,2000,840,8
"733",2050.2001,2050,2001,840,10
"734",2050.2002,2050,2002,840,10
"735",2050.2003,2050,2003,840,11
"736",2050.2004,2050,2004,840,9
"737",2050.2005,2050,2005,840,6
